0,0,14.379,0,0,3.922,0,7.843,0,13.072,6.536,0,0,3.922,4.575,0,4.575,9.15,0,7.843,21.569,16.993,20.261,0,0,7.843,19.608,0,0,9.15,9.804,3.922,30.065,3.268,30.719,3.268,9.15,5.882,0,3.268
0,5.738,25.41,18.033,8.197,0,7.377,11.475,4.098,17.213,4.098,0,0,0,14.754,4.098,4.918,17.213,0,0,14.754,12.295,24.59,0,0,18.852,31.967,0,0,6.557,6.557,20.492,22.951,0,19.672,11.475,19.672,13.934,0,10.656
0,3.922,18.954,0,0,5.229,13.725,7.19,3.268,12.418,0,0,0,5.882,11.111,0,5.882,3.922,6.536,3.922,6.536,6.536,3.268,0,3.268,0,13.725,3.268,3.922,3.922,15.686,9.15,6.536,3.268,3.268,7.843,15.033,3.922,13.072,7.19
3.922,3.268,5.882,0,7.843,5.229,3.268,13.725,0,10.458,10.458,3.922,0,3.268,0,9.15,0,20.261,0,5.882,3.268,7.19,27.451,0,0,11.111,10.458,0,0,10.458,7.843,3.268,11.111,7.843,30.719,6.536,24.837,6.536,5.882,15.033
0,0,9.804,0,0,0,14.379,7.19,0,16.34,10.458,0,0,3.268,11.111,0,3.268,3.268,6.536,0,9.15,7.19,3.268,0,3.268,3.268,10.458,0,3.268,12.418,14.379,3.268,7.843,7.19,3.922,3.268,3.268,19.608,16.993,6.536
6.522,0,25.543,3.804,0,0,13.043,5.978,0,10.87,0,0,0,3.804,6.522,0,15.761,14.674,9.783,0,14.674,4.348,0,8.696,2.717,0,9.783,0,4.891,9.239,13.587,5.435,11.957,12.5,18.478,9.783,7.065,15.761,19.022,7.065
7.609,4.348,4.891,3.261,5.435,5.435,14.13,14.13,3.261,5.978,8.152,7.609,0,3.804,4.348,3.804,4.891,10.326,0,0,0,2.717,15.761,2.717,0,10.87,3.804,3.261,2.717,2.717,3.804,3.804,6.522,0,16.304,7.065,14.13,0,4.348,9.783
2.336,0,16.822,0,0,6.542,21.028,6.542,0,14.953,23.364,0,3.738,4.206,13.551,0,4.206,17.757,7.477,14.953,11.682,3.738,0,0,0,0,16.822,0,2.804,21.028,14.019,9.346,2.804,0,0,29.907,18.224,22.897,20.093,0
0,9.783,7.609,3.261,0,7.065,11.957,8.152,0,2.717,9.783,0,3.261,4.348,14.674,0,3.261,8.152,9.783,2.717,5.435,8.152,0,0,5.978,0,7.065,0,0,8.152,5.435,5.435,2.717,2.717,3.804,5.978,10.87,21.739,14.674,4.891
0,3.804,11.957,0,0,7.609,10.326,5.435,3.261,7.065,16.848,0,3.261,6.522,17.935,0,3.261,0,5.978,3.261,5.435,9.239,0,0,2.717,0,10.326,3.804,3.261,8.152,19.565,4.891,2.717,3.261,0,7.065,7.065,15.217,7.609,3.804
0,8.152,10.326,3.804,5.435,5.978,15.761,10.326,0,0,13.587,0,8.152,4.348,17.391,0,3.804,7.065,10.326,0,5.978,5.435,0,3.804,13.043,3.261,9.783,0,0,13.587,11.413,4.891,2.717,0,8.696,13.587,10.326,21.739,18.478,2.717
3.268,0,13.072,0,0,0,13.072,4.575,0,9.15,0,0,0,3.922,3.268,0,5.229,0,9.804,11.765,13.072,0,3.268,3.268,3.268,8.497,11.765,0,3.268,7.19,9.804,6.536,9.15,0,6.536,5.229,0,4.575,3.268,5.229
3.271,0,18.224,0,0,0,6.075,7.477,2.804,9.813,0,4.206,5.607,11.215,5.607,0,3.271,13.084,5.607,5.14,8.411,4.206,0,8.879,0,3.271,16.822,0,2.336,18.692,22.897,9.813,6.542,15.421,10.748,26.168,5.607,10.28,14.019,6.075
0,0,8.879,11.682,10.28,3.738,17.29,8.879,2.804,0,14.019,0,10.28,9.813,15.421,0,0,2.336,4.673,0,2.804,5.607,0,5.607,5.14,6.075,14.486,3.271,0,8.411,11.682,5.607,0,0,9.813,20.561,11.215,22.897,18.692,3.271
0,0,14.953,0,0,4.673,13.551,6.075,0,7.009,13.551,0,4.673,3.271,18.224,3.738,0,2.336,11.682,9.813,5.14,5.14,0,2.336,0,0,9.813,2.336,3.271,26.168,13.084,6.075,6.075,0,0,29.439,8.411,35.047,14.953,4.673
7.636,0,2.909,4.727,9.091,4.727,9.091,15.636,7.273,9.818,14.545,7.636,3.636,1.818,3.273,1.818,5.455,2.909,0,6.182,3.636,4.727,7.636,5.455,2.545,7.273,6.909,3.636,0,1.818,2.182,4.727,9.091,3.273,14.182,9.091,15.636,8.727,9.455,18.182
0,4.206,12.15,0,0,3.271,18.692,10.748,0,12.15,4.673,0,0,6.075,2.804,3.271,6.542,25.234,3.738,14.019,14.019,0,0,0,2.336,2.804,15.888,0,3.738,19.159,26.168,7.009,6.542,10.748,15.888,23.832,3.738,23.364,8.879,4.206
2.049,0,6.557,0,0,6.148,23.77,5.328,0,7.377,18.443,0,2.459,2.049,7.377,0,2.049,13.115,9.016,6.557,8.197,2.459,2.049,4.098,9.016,9.016,9.426,0,0,11.475,9.836,20.902,2.049,4.918,0,20.902,4.098,25.41,5.738,4.508
2.041,0,11.837,0,0,5.306,3.265,8.163,0,0,13.878,0,2.449,0,8.571,0,0,18.367,6.122,2.449,8.98,0,0,2.041,24.082,4.49,14.694,0,0,6.122,15.102,7.755,0,0,18.776,20.816,6.939,10.204,8.163,5.306
0,4.348,14.674,0,0,8.696,11.413,10.87,0,13.587,8.152,0,0,2.717,14.674,2.717,4.348,12.5,0,8.696,5.435,0,0,0,0,0,15.217,0,3.804,25.543,24.457,4.348,7.609,3.261,4.348,14.674,3.261,28.261,20.109,13.587
7.609,0,14.13,0,2.717,2.717,11.413,6.522,3.261,13.043,0,0,4.891,0,5.978,0,2.717,10.87,2.717,11.957,5.435,0,0,0,8.696,3.261,6.522,0,2.717,7.609,15.217,6.522,5.435,3.804,2.717,12.5,3.261,17.935,5.978,2.717
0,0,9.836,0,4.508,0,25.41,7.787,2.459,7.787,2.049,4.508,4.508,3.279,4.098,0,4.098,15.574,4.098,25.82,9.836,2.869,0,0,5.738,4.098,7.787,0,0,16.803,13.934,28.689,0,3.279,6.557,36.885,6.557,16.803,9.836,2.869
2.049,2.049,8.197,0,2.459,4.098,11.475,6.557,0,13.115,15.984,5.738,4.508,2.459,0,0,2.459,11.885,2.869,6.967,7.377,0,4.918,0,7.787,3.689,6.967,0,2.049,13.115,11.066,24.18,0,3.279,6.557,26.23,4.098,27.459,9.836,4.098
2.804,0,14.019,0,0,5.607,15.421,14.019,6.542,10.28,0,5.14,0,3.271,3.271,0,3.271,8.879,0,4.673,10.28,3.271,0,0,10.748,7.944,5.607,0,0,24.299,24.299,15.888,0,17.757,13.084,28.972,7.009,11.215,12.15,13.551
2.336,0,8.879,0,4.673,0,12.15,4.673,0,9.813,12.15,3.271,5.14,2.336,5.14,6.075,4.206,15.888,5.607,8.411,10.748,2.336,0,0,2.336,3.738,12.617,0,7.944,18.224,13.084,2.804,0,0,0,16.822,2.804,30.374,4.673,5.14
6.557,2.459,11.885,0,5.738,5.738,13.115,9.836,2.459,10.246,0,0,0,2.459,2.049,6.557,5.328,19.672,3.279,6.967,14.344,0,0,0,2.459,14.344,10.656,0,0,17.213,18.443,19.672,3.689,6.967,8.197,28.279,5.738,22.951,15.984,0
2.804,0,13.551,0,0,6.075,14.486,7.944,0,14.019,8.411,0,5.14,2.336,9.346,2.336,3.271,18.224,4.206,9.346,14.486,3.271,0,2.804,8.411,0,10.28,0,4.206,19.159,13.084,4.673,0,0,0,27.103,11.682,27.57,17.757,5.607
0,0,5.328,0,0,2.049,25,4.098,4.098,5.738,2.869,12.295,4.918,4.918,6.557,0,0,19.672,3.279,6.148,10.656,0,0,0,8.197,3.689,7.787,2.049,0,22.951,12.295,17.623,0,0,5.328,33.607,3.689,28.689,10.246,2.869
2.336,0,9.813,3.271,2.804,6.075,19.159,9.813,2.336,6.075,14.019,0,7.477,3.271,10.28,0,6.542,4.673,13.084,10.28,5.14,5.607,0,3.271,3.271,0,9.346,0,3.271,20.561,15.421,3.271,6.542,4.206,2.336,21.495,9.346,30.841,14.953,2.336
2.336,0,8.411,0,4.206,3.271,10.28,5.14,6.542,13.084,0,2.336,0,3.738,3.271,3.271,4.673,12.15,0,4.206,2.336,7.944,6.075,0,8.411,11.682,5.607,2.336,2.336,5.607,16.822,10.748,0,0,2.336,12.15,5.607,21.495,13.551,2.804
0,0,9.836,0,4.098,0,18.443,4.098,2.869,5.738,10.246,2.869,4.508,2.459,8.197,0,0,18.033,0,12.705,7.787,6.557,2.049,2.049,13.525,2.869,11.066,0,4.098,7.787,14.754,13.525,4.098,4.918,0,21.311,9.836,29.508,11.475,7.787
3.271,2.336,8.879,0,0,7.009,11.215,6.542,4.206,12.617,7.009,0,3.271,0,0,3.738,3.738,14.953,5.14,9.346,12.15,0,3.738,0,9.346,10.748,7.944,0,2.804,5.14,13.551,5.607,0,2.804,0,26.168,6.075,34.579,16.355,12.15
3.804,3.261,11.413,0,0,0,4.348,6.522,0,2.717,0,0,0,6.522,10.326,5.435,18.478,6.522,8.696,0,15.761,0,0,0,2.717,4.348,10.87,0,2.717,20.652,17.391,4.348,7.609,3.261,27.174,22.826,5.435,23.37,14.13,3.804
4.673,0,14.953,0,7.009,0,7.477,4.673,4.206,5.607,2.336,7.944,0,2.336,10.28,7.477,8.411,7.009,7.009,6.542,13.551,3.271,0,2.804,2.336,8.879,4.206,0,0,9.813,9.813,8.411,6.542,0,22.43,14.486,11.215,12.15,7.944,6.075
5.818,0,1.818,0,0,2.545,4,0,0,12.364,0,10.545,0,1.818,7.636,2.182,3.636,11.273,0,5.091,10.182,0,5.091,0,3.273,4,9.091,3.636,1.818,3.636,10.909,14.545,7.273,5.818,19.636,20.727,16,13.455,9.455,8.364
6.522,7.065,14.674,0,3.261,0,4.348,4.348,0,3.804,0,0,0,5.435,11.957,13.587,19.565,5.978,2.717,0,11.957,0,0,0,3.261,3.804,10.326,0,0,15.761,16.848,0,4.891,6.522,33.696,18.478,5.978,8.696,2.717,3.261
10.656,0,13.115,0,4.508,11.885,16.393,9.426,6.148,11.475,9.016,0,0,0,10.246,5.328,5.738,19.262,4.508,7.377,14.754,9.426,2.869,0,7.787,5.738,8.607,0,4.098,12.705,11.885,10.246,4.918,2.459,0,20.902,7.377,24.18,17.213,3.689
0,3.268,13.072,0,0,0,4.575,4.575,0,5.882,0,0,0,0,11.765,9.804,3.922,5.882,3.922,0,15.686,0,7.19,0,6.536,3.922,9.15,0,0,9.15,9.804,7.843,10.458,3.268,7.19,15.686,16.34,10.458,15.686,9.15
6.557,0,12.295,2.049,5.328,4.098,3.279,4.508,0,9.426,0,3.689,2.459,4.098,8.607,4.918,12.705,6.557,0,8.197,15.164,2.049,2.049,0,4.098,4.918,11.475,0,0,13.525,13.525,13.115,8.607,0,25,22.541,3.279,10.656,7.377,6.557
2.909,0,5.091,9.455,5.818,2.182,8,9.091,7.273,4.364,9.818,9.091,2.909,0,6.182,7.273,10.909,10.909,4,3.636,4.364,1.818,5.091,4.727,2.182,5.818,2.545,3.636,4,0,5.818,3.636,4.364,0,5.455,4.727,10.545,1.818,2.182,14.909
0,0,7.787,6.557,0,10.656,13.525,11.475,4.508,5.328,8.607,0,6.967,6.148,7.377,0,0,6.148,11.066,13.115,2.869,4.918,0,2.049,2.049,11.475,11.885,0,6.967,22.541,13.115,15.574,2.049,3.279,0,15.984,9.836,20.492,9.426,2.459
5.738,0,15.164,0,2.049,11.475,10.246,6.148,3.279,13.525,12.295,0,0,0,11.885,6.557,2.869,19.672,4.508,4.508,13.115,2.459,2.459,0,5.738,6.557,9.836,0,5.738,11.885,9.016,14.754,0,2.459,3.279,34.016,8.607,25.41,19.672,12.295
0,1.634,4.902,3.595,12.418,10.458,16.013,7.843,3.268,4.575,2.941,0,10.784,6.209,10.131,0,2.288,18.301,11.111,10.458,5.556,0,0,6.863,0,6.536,8.497,0,2.614,22.876,13.725,26.797,0,0,1.961,24.183,7.19,22.876,10.458,1.634
2.857,0,7.755,3.673,2.449,0,4.898,6.122,0,15.102,0,6.122,0,0,8.571,14.694,11.837,0,2.041,5.306,6.939,0,11.02,0,2.857,4.082,7.347,0,0,25.306,12.245,13.061,14.286,5.714,23.673,21.633,16.735,19.592,2.041,4.082
2.336,0,7.477,0,5.14,3.738,9.346,7.944,8.411,7.944,5.14,0,0,8.879,10.28,9.346,0,20.561,0,5.607,0,2.804,0,0,13.084,9.346,8.411,2.804,2.336,11.215,5.14,12.15,0,2.804,2.336,7.009,0,22.43,12.15,2.804
16.822,0,7.477,0,0,0,7.009,7.477,0,6.542,0,0,0,0,8.879,13.084,17.757,0,0,9.346,7.009,0,17.29,0,5.607,17.29,13.551,0,2.804,19.626,14.953,11.215,14.019,2.336,27.57,22.43,8.411,21.963,5.14,2.804
1.634,1.634,2.941,0,1.634,19.935,12.092,5.556,5.229,18.627,0,2.941,1.634,4.248,5.882,0,1.961,19.281,11.111,7.843,3.922,0,2.614,6.209,7.516,10.458,5.229,3.922,3.595,22.222,12.418,27.451,0,0,5.556,21.242,9.477,23.203,10.784,7.516
9.804,0,3.268,3.922,0,0,3.268,5.229,0,7.19,0,0,0,12.418,10.458,7.843,15.686,7.843,0,6.536,5.229,0,7.843,0,0,11.765,13.072,0,3.922,3.922,9.804,0,18.301,0,15.033,15.686,11.765,12.418,16.34,3.922
1.644,0,5.479,5.191,6.849,4.384,2.192,2.732,1.37,13.151,1.644,18.306,0,3.014,3.562,0,1.644,19.726,7.123,9.29,10.411,1.37,9.041,0.546,4.932,10.411,6.301,0,4.11,13.973,13.151,34.973,0,0,6.849,30.055,2.466,7.945,10.411,6.011
0,5.753,12.329,0,0,1.644,16.986,2.186,4.11,14.247,7.671,22.678,0,6.301,5.479,2.186,3.288,17.26,3.836,7.377,3.288,1.37,1.644,3.279,7.397,4.384,4.658,6.011,1.37,11.781,3.014,27.049,0,0,3.014,24.863,5.479,17.26,9.041,6.284
11.636,0,7.636,0,0,14.909,5.818,5.818,8.364,8.727,7.636,4.727,0,6.909,1.818,2.909,0,11.636,2.909,3.636,5.818,0,0,14.545,8.727,9.455,4,0,0,24.364,18.182,22.182,0,2.909,3.273,22.182,10.545,20.727,13.091,4.364
4.11,1.644,1.37,6.831,12.329,3.014,4.384,0,1.644,0,28.219,0,4.11,0,1.644,0,0,4.384,2.192,11.202,2.466,1.37,0,2.732,7.671,3.014,6.575,0,0,12.603,15.068,8.47,0,0,4.658,27.049,19.726,16.986,11.781,26.503
5.205,0,9.041,2.186,3.836,17.808,9.589,1.639,4.11,13.973,8.219,5.191,0,3.562,4.384,0,1.918,20.548,11.781,28.962,0,0,9.589,1.366,4.384,3.288,5.205,0,1.918,15.616,12.329,24.317,0,0,6.575,27.322,20.274,15.068,9.863,10.383
7.123,0,3.836,6.284,12.877,7.397,5.205,9.016,7.671,1.918,7.123,4.645,1.644,2.74,13.151,12.022,10.411,7.123,3.014,1.639,4.384,2.466,9.589,4.645,8.493,5.753,5.205,3.005,3.562,3.014,3.014,4.372,4.11,2.466,15.068,9.563,12.603,12.603,3.836,12.295
15.301,0,2.732,0,3.279,5.464,10.929,0,9.836,11.475,0,3.825,0,3.279,3.825,13.115,0,14.208,0,8.197,0,2.732,5.464,0,3.825,12.568,2.732,2.732,0,9.29,22.404,23.497,0,0,2.732,6.011,6.557,3.279,7.104,6.011
3.562,4.384,1.918,6.831,13.973,8.219,4.11,0,1.918,9.315,6.575,2.732,5.205,0,6.575,1.366,4.11,10.959,6.575,2.732,7.671,3.562,6.849,5.464,5.479,2.192,16.712,2.732,0,15.616,9.589,13.388,1.918,0,9.315,26.503,16.164,24.658,22.74,15.574
4.364,3.273,15.273,0,0,12,12.727,6.545,2.182,10.182,5.818,3.636,0,6.909,5.818,6.182,0,21.818,2.909,4.364,6.545,0,3.636,6.909,7.636,7.273,5.091,0,3.636,10.909,20,18.182,2.545,2.182,8.364,21.818,9.818,21.455,9.455,4.727
6.825,2.077,8.309,0,0,2.077,5.045,0,2.967,2.374,0,15.43,0,5.341,5.638,5.638,4.154,16.024,1.78,2.374,9.199,0,8.012,1.484,1.484,1.78,7.418,0,0,15.727,12.463,10.682,0,4.451,4.451,16.914,13.353,16.617,8.012,11.276
10.784,3.268,12.418,0,2.614,7.19,1.961,0,3.595,1.961,0,12.745,0,2.941,0,12.745,4.248,18.301,0,2.614,8.497,0,6.209,4.248,0,12.745,6.536,0,1.634,7.843,13.725,17.647,3.595,2.941,13.072,17.974,19.935,8.17,6.863,9.15
11.636,0,6.545,2.182,2.545,12.364,17.818,2.182,7.636,13.818,9.091,2.545,10.909,7.273,3.273,2.182,3.273,15.636,6.909,5.818,6.182,2.909,7.273,2.909,2.909,4.727,16,0,3.636,24.364,17.091,18.182,0,0,2.182,27.273,14.182,20.727,15.636,0
2.74,1.644,4.11,3.005,3.562,19.452,9.041,4.645,2.466,15.616,5.753,10.383,0,4.11,6.849,6.011,0,22.466,9.589,17.486,5.479,0,0,2.459,3.014,7.945,1.37,1.366,1.37,13.699,15.89,18.852,0,0,6.027,22.678,12.603,17.808,11.507,11.749
3.279,0,2.869,6.148,4.098,7.787,12.295,9.836,6.967,7.377,9.426,2.869,7.377,5.328,0,3.689,3.279,13.525,4.508,4.918,6.148,5.328,10.656,5.328,6.967,4.918,7.377,0,2.459,20.902,11.475,4.918,2.049,0,4.508,15.164,9.836,14.754,9.016,0
8.571,2.041,6.939,2.041,6.531,0,6.531,3.265,2.449,2.041,2.041,7.755,0,5.306,5.714,8.571,7.347,4.082,0,7.755,0,2.041,0,6.122,5.306,5.714,8.571,0,2.041,4.082,15.102,8.163,2.041,2.449,9.388,11.429,13.878,10.204,12.653,10.612
3.273,2.182,10.909,0,0,10.545,11.636,16,4,13.091,7.636,5.818,0,8.727,8.364,4,0,17.091,5.455,4.727,3.636,2.909,0,1.818,8.727,14.182,10.909,0,3.636,10.545,20.364,21.818,0,2.182,4.364,23.273,3.636,19.273,11.636,5.455
8.219,0,10.959,3.005,1.37,9.041,12.877,3.279,6.301,14.795,5.753,5.738,0,3.836,6.575,2.732,2.74,19.726,11.507,12.295,3.288,0,2.74,3.825,7.945,5.205,7.123,0,2.74,18.356,15.89,15.574,0,0,7.397,28.962,13.425,13.973,14.795,6.284
9.315,0,4.658,1.093,0.274,3.288,5.205,4.918,0,15.068,3.288,27.869,1.918,7.671,12.603,10.656,0,15.342,4.658,8.197,0,0,3.014,6.557,4.932,4.384,0,2.459,2.74,17.808,21.37,10.656,0,1.644,1.37,14.208,8.493,13.699,4.658,15.301
13.699,1.37,12.603,7.923,11.233,18.904,4.658,12.295,10.137,10.137,0,4.918,0,4.658,12.877,11.202,9.589,0,1.918,3.552,6.849,1.37,20,5.191,10.137,11.781,9.041,1.639,7.397,6.575,3.562,8.743,4.384,16.438,19.452,16.12,13.699,17.808,1.644,12.568
5.091,8,3.636,10.182,8.727,11.636,8.364,0,5.091,9.818,4.364,0,12.364,2.182,3.273,4,0,10.909,6.545,6.182,0,2.182,9.455,4.364,8,5.455,8.364,3.636,2.545,22.545,9.818,18.182,1.818,5.818,4,13.091,15.273,18.909,19.273,11.273
2.466,2.74,1.644,4.372,10.411,7.123,8.767,0,2.192,13.699,4.658,6.011,9.315,1.918,16.712,4.372,1.918,13.151,14.795,0,2.466,0,1.918,1.913,0,3.562,7.397,0,2.192,18.082,11.233,23.497,0,0,4.11,13.388,12.329,24.11,5.479,8.47
3.636,2.182,2.909,0,2.545,5.091,11.636,0,6.182,10.545,1.818,5.818,0,2.909,2.545,1.818,0,13.455,5.091,6.182,6.182,2.545,1.818,4.364,9.091,6.182,7.273,0,7.273,20.727,23.636,17.091,0,0,4,10.545,5.455,16.727,14.545,4.364
7.671,0,1.644,1.639,0,12.603,10.137,7.104,12.055,13.699,9.041,3.825,0,8.493,6.027,5.464,0,14.521,5.205,7.377,2.466,4.384,1.37,6.284,9.589,10.137,7.123,0,1.37,10.411,6.849,19.672,2.192,0,3.562,18.579,18.082,8.219,7.945,7.923
6.849,2.192,4.11,1.366,5.205,10.137,4.932,6.284,0,10.411,1.096,16.393,0,5.205,3.014,8.743,1.644,13.151,28.493,3.552,1.918,0,3.288,6.557,2.192,2.192,7.123,0,2.466,11.781,15.89,33.06,1.644,5.479,3.562,12.568,29.041,19.178,10.137,7.65
5.455,3.273,2.909,0,5.818,10.545,14.545,0,3.273,11.636,9.091,0,3.636,1.818,2.182,0,5.818,10.909,0,5.455,8.727,2.545,6.545,4.727,6.182,6.182,13.455,0,3.273,16,6.909,8.364,0,0,6.182,16.364,8,13.818,6.545,1.818
7.671,6.301,4.932,3.552,6.849,10.685,0,1.639,19.452,7.671,0,5.738,2.466,9.315,13.699,14.481,4.11,0,1.918,5.191,2.466,1.918,7.671,8.197,8.219,7.397,7.397,4.645,9.315,4.384,5.479,11.749,1.37,15.616,18.356,12.295,17.26,28.493,6.575,18.306
9.041,1.37,3.014,2.186,4.384,11.233,4.11,6.557,0,17.808,0,3.825,0,1.918,5.753,3.005,0,20.822,0,28.962,0,3.562,2.192,0,2.192,10.685,13.425,0,0,12.329,18.904,12.295,7.123,0,2.192,25.41,33.151,18.904,17.26,4.918
8.219,1.918,2.192,6.284,14.521,12.329,4.11,0,3.288,13.151,9.315,0,7.397,1.37,0,1.913,7.397,17.534,9.315,2.732,7.123,1.644,8.767,3.005,3.014,6.027,10.411,2.732,0,18.356,8.219,16.393,0,3.288,10.137,14.754,23.562,23.288,16.712,18.033
1.818,3.273,2.909,0,2.909,10.182,10.545,1.818,2.909,10.545,9.455,2.909,4,2.182,3.273,0,5.818,6.545,0,5.091,2.182,5.455,4,5.091,2.545,7.636,11.636,0,1.818,16,13.818,8,0,0,3.636,16.727,6.182,12.727,4.727,1.818
4.11,0,2.74,8.743,1.37,3.836,4.11,3.279,6.301,2.74,9.589,18.306,1.644,5.205,2.466,1.366,1.37,16.164,0,4.645,1.644,1.37,4.384,0,8.493,25.753,0,0,0,8.767,8.493,27.596,6.027,0,1.644,12.842,17.26,15.616,7.397,1.366
6.931,0,8.911,3.947,6.931,3.96,0,5.592,13.861,6.601,1.98,6.579,5.281,4.29,7.261,8.224,7.921,0,0,5.263,4.29,1.65,9.571,1.974,4.95,0,9.901,1.645,8.911,6.601,10.231,1.645,7.921,11.881,14.191,11.842,16.172,9.571,3.63,11.842
6.575,1.644,1.37,4.918,6.301,8.219,2.74,0,1.918,8.493,17.26,0,4.384,0,2.466,6.831,8.767,14.795,1.37,12.022,0,3.288,1.644,3.825,9.863,2.192,12.055,0,0,14.795,10.411,15.574,0,2.192,11.233,3.825,23.288,13.699,12.603,2.732
1.644,1.644,0,0,4.11,13.151,24.384,2.186,0,13.425,0,0,5.753,3.562,4.11,0,0,21.37,6.575,32.787,1.644,2.192,16.438,4.918,9.315,4.11,5.753,0,0,11.507,19.452,7.104,0,0,5.753,7.65,37.26,17.808,16.712,17.486
6.849,5.753,5.479,3.005,4.932,10.959,15.342,9.016,5.753,16.438,7.945,3.825,1.644,3.288,7.397,1.366,4.932,16.986,6.301,15.847,2.74,1.644,5.205,10.656,8.767,2.192,8.493,0,2.466,15.342,6.849,23.77,4.11,0,1.918,22.951,23.562,9.315,16.986,5.191
13.699,0,1.918,0,3.288,9.315,37.26,1.366,2.466,9.589,3.014,21.038,2.74,3.836,4.932,2.732,2.192,13.151,2.74,9.836,1.644,1.644,6.301,5.738,15.068,21.644,6.575,0,0,13.425,5.753,32.24,4.384,0,5.205,15.027,11.233,12.055,8.219,10.929
12.329,0,6.849,0,4.932,9.863,3.288,6.284,6.301,6.575,0,3.552,0,5.753,5.753,7.377,5.479,1.37,3.562,9.563,6.849,6.301,6.027,5.464,7.671,3.836,5.205,2.732,1.37,11.781,4.384,7.104,3.288,16.164,14.247,13.388,24.384,16.164,3.836,7.377
9.315,0,1.37,1.366,1.644,21.37,9.041,6.831,3.288,12.055,8.493,6.557,3.562,8.767,12.603,0,0,21.918,3.562,24.59,5.479,0,3.836,8.197,1.644,4.11,4.384,0,1.644,10.137,14.247,18.852,0,0,2.192,21.311,24.932,12.055,14.521,9.563
4.384,6.301,3.562,5.738,0,15.068,14.247,8.743,3.014,12.877,10.137,1.913,1.918,7.945,6.301,4.372,2.74,17.26,2.466,4.372,0,3.562,2.192,3.279,9.041,4.384,5.753,4.098,3.836,11.507,8.493,17.76,1.644,0,3.836,23.77,27.397,9.041,7.397,4.918
6.575,3.014,3.288,6.557,8.493,20.822,10.137,9.29,10.959,13.151,7.945,4.098,0,11.781,4.932,1.366,1.644,18.904,6.575,10.929,1.37,1.37,3.288,0,6.849,5.205,7.945,1.639,7.671,10.685,12.055,14.754,4.384,0,2.74,21.858,26.575,9.589,7.397,10.929
6.027,3.836,4.11,5.191,1.918,9.589,10.959,8.47,6.301,20.548,12.329,3.825,0,3.562,5.205,0,5.205,14.521,8.493,10.109,3.836,6.027,4.384,4.098,12.055,3.014,15.616,0,2.192,13.973,5.753,24.59,4.658,0,5.479,26.776,20.822,10.411,15.89,2.186
2.192,5.479,4.658,3.279,2.466,9.315,12.603,9.29,4.658,9.041,6.575,2.186,1.37,5.753,7.397,2.186,6.849,16.438,8.219,6.831,0,4.384,5.205,2.459,11.233,6.301,12.603,0,2.192,12.055,6.027,19.399,1.37,0,4.658,24.863,15.342,9.863,10.137,9.016
9.041,1.644,5.205,3.005,3.836,8.219,10.411,10.383,2.192,16.438,4.932,13.388,3.562,7.123,8.493,1.366,4.932,19.452,1.37,4.918,1.37,3.562,4.384,4.372,12.329,10.685,8.767,0,1.644,13.151,5.205,29.508,4.658,0,4.11,27.869,34.521,9.863,3.562,3.005
5.753,1.37,2.192,8.743,10.959,8.493,3.836,0,4.932,9.041,3.562,0,12.329,5.205,2.466,1.639,0,15.89,10.137,7.104,7.123,7.945,4.384,4.372,3.836,7.671,4.11,0,3.836,14.247,16.438,13.388,2.192,1.37,11.781,12.022,19.178,26.301,10.685,10.929
15.342,1.918,5.205,4.645,9.315,11.507,0,7.104,7.397,5.205,4.932,6.557,1.37,4.384,17.534,13.115,9.589,0,2.74,7.377,4.384,1.37,7.123,3.552,6.301,0.548,4.11,6.011,3.562,9.315,1.918,6.284,6.301,8.767,12.877,13.661,10.959,9.589,1.644,8.47
0,2.74,2.192,4.372,8.493,6.027,9.315,17.213,6.027,19.726,18.63,0,0,1.918,9.863,1.639,4.932,12.877,4.658,14.754,2.74,0,4.658,13.115,33.425,1.37,7.671,0,2.466,10.685,6.027,16.12,4.658,0,3.014,24.044,36.438,10.137,5.205,0
9.041,0,6.575,6.011,3.836,12.603,3.836,1.639,1.37,5.753,0,0,3.288,4.384,2.192,10.383,1.37,12.603,4.11,20.492,3.014,0,1.918,1.366,0,6.027,10.685,4.918,4.384,2.192,15.89,6.557,1.644,2.192,4.658,18.033,38.356,16.712,14.247,15.027
1.37,1.644,4.658,7.377,5.205,7.397,0,10.109,6.301,9.315,25.753,2.459,4.658,9.315,2.74,9.29,0,30.411,3.836,14.208,11.233,0,18.356,3.552,11.781,3.014,7.397,1.639,5.479,9.589,7.671,16.393,12.329,0,1.37,13.934,14.795,1.644,11.507,1.639
8.493,9.315,2.466,9.29,13.973,15.89,3.562,3.279,6.301,12.877,12.055,0,9.041,1.918,3.836,1.913,0,17.808,13.151,2.459,8.767,9.589,7.397,4.645,5.479,5.479,7.123,2.732,0,16.438,9.315,12.842,0,4.932,13.425,10.109,14.521,18.082,20,11.202
5.479,1.918,1.37,4.098,3.836,18.356,6.575,5.464,8.767,15.616,9.315,10.109,0,4.658,8.767,3.825,1.37,16.712,7.671,29.781,0,0,9.589,0,12.877,9.315,7.397,3.279,7.397,10.411,12.329,12.295,1.37,0,3.014,10.656,35.89,9.315,12.877,5.191
